UEI,Start Date,End Date,Duration(Days),Main Cause,District
UEI-IMD-FL-2020-0055,2020-07-08,2020-07-08,1.0,Heavy Rains & Floods,Alappuzha
UEI-IMD-FL-2020-0056,2020-08-08,2020-08-08,1.0,Heavy Rains & Floods,Thiruvananthapuram
UEI-IMD-FL-2020-0056,2020-08-08,2020-08-08,1.0,Heavy Rains & Floods,Wayanad
UEI-IMD-FL-2020-0057,2020-09-08,2020-09-08,1.0,Heavy Rains & Floods,Alappuzha
UEI-IMD-FL-2020-0057,2020-09-08,2020-09-08,1.0,Heavy Rains & Floods,Ernakulam
UEI-IMD-FL-2020-0057,2020-09-08,2020-09-08,1.0,Heavy Rains & Floods,Kollam
UEI-IMD-FL-2020-0057,2020-09-08,2020-09-08,1.0,Heavy Rains & Floods,Kottayam
UEI-IMD-FL-2020-0058,2020-10-08,2020-10-08,1.0,Heavy Rains & Floods,Pathanamthitta
UEI-IMD-FL-2020-0058,2020-10-08,2020-10-08,1.0,Heavy Rains & Floods,Wayanad
UEI-IMD-FL-2020-0059,2020-11-08,2020-11-08,1.0,Heavy Rains & Floods,Kozhikode
UEI-IMD-FL-2020-0060,2020-12-08,2020-12-08,1.0,Heavy Rains & Floods,Alappuzha
UEI-IMD-FL-2020-0060,2020-12-08,2020-12-08,1.0,Heavy Rains & Floods,Kottayam
UEI-IMD-FL-2020-0060,2020-12-08,2020-12-08,1.0,Heavy Rains & Floods,Pathanamthitta
UEI-IMD-FL-2020-0061,2020-06-09,2020-06-09,1.0,Heavy Rains,Alappuzha
UEI-IMD-FL-2020-0062,2020-06-09,2020-08-09,2.0,Heavy Rains & Flood,Thiruvananthapuram
UEI-IMD-FL-2020-0063,2020-11-09,2020-11-09,1.0,Heavy Rains & Flood,Malappuram
UEI-IMD-FL-2020-0063,2020-11-09,2020-11-09,1.0,Heavy Rains & Flood,Thiruvananthapuram
UEI-IMD-FL-2020-0064,2020-09-20,2020-09-20,1.0,Heavy Rains & Flood,Ernakulam
UEI-IMD-FL-2020-0064,2020-09-20,2020-09-20,1.0,Heavy Rains & Flood,Kannur
UEI-IMD-FL-2020-0064,2020-09-20,2020-09-20,1.0,Heavy Rains & Flood,Thrissur
UEI-IMD-FL-2020-0064,2020-09-20,2020-09-20,1.0,Heavy Rains & Flood,Wayanad
UEI-IMD-FL-2020-0065,2020-09-21,2020-09-21,1.0,Heavy Rains & Flood,Kannur
UEI-IMD-FL-2020-0065,2020-09-21,2020-09-21,1.0,Heavy Rains & Flood,Kasaragod
UEI-IMD-FL-2020-0065,2020-09-21,2020-09-21,1.0,Heavy Rains & Flood,Palakkad
UEI-IMD-FL-2020-0066,2020-09-22,2020-09-22,1.0,Heavy Rains & Flood,Kollam
UEI-IMD-FL-2020-0066,2020-09-22,2020-09-22,1.0,Heavy Rains & Flood,Thiruvananthapuram
UEI-IMD-FL-2020-0067,2020-09-23,2020-09-23,1.0,Heavy Rains & Flood,Thiruvananthapuram
UEI-IMD-FL-2020-0068,2020-09-10,2020-09-10,1.0,Heavy Rains & Flood,Thiruvananthapuram
UEI-IMD-FL-2020-0069,2020-10-29,2020-10-29,1.0,Heavy Rains,Thiruvananthapuram
UEI-IMD-FL-2021-0062,2021-01-03,2021-01-03,1.0,Heavy   Rains,Kasaragod
UEI-IMD-FL-2021-0063,2021-01-10,2021-01-10,1.0,Heavy   Rains,Wayanad
UEI-IMD-FL-2021-0064,2021-04-02,2021-04-02,1.0,Heavy   Rains & Mudslide,Thiruvananthapuram
UEI-IMD-FL-2021-0065,2021-04-10,2021-04-10,1.0,Heavy   Rains,Kozhikode
UEI-IMD-FL-2021-0066,2021-04-11,2021-04-12,2.0,Heavy   Rains,Thiruvananthapuram
UEI-IMD-FL-2021-0067,2021-04-13,2021-04-13,1.0,Heavy   Rains,Ernakulam
UEI-IMD-FL-2021-0068,2021-04-18,2021-04-18,1.0,Heavy   Rains,Wayanad
UEI-IMD-FL-2021-0069,2021-04-19,2021-04-19,1.0,Heavy   Rains,Kozhikode
UEI-IMD-FL-2021-0070,2021-04-20,2021-04-21,2.0,Heavy   Rains,Wayanad
UEI-IMD-FL-2021-0071,2021-04-22,2021-04-22,1.0,Heavy   Rains,Palakkad
UEI-IMD-FL-2021-0072,2021-05-12,2021-05-12,1.0,Heavy rains & Flood,Thiruvananthapuram
UEI-IMD-FL-2021-0073,2021-05-18,2021-05-18,1.0,Heavy rains & Flood,Thiruvananthapuram
UEI-IMD-FL-2021-0074,2021-05-20,2021-05-20,1.0,Heavy rains & Flood,Idukki
UEI-IMD-FL-2021-0075,2021-05-23,2021-05-25,3.0,"Heavy rains, Flood & Mudslide",Thiruvananthapuram
UEI-IMD-FL-2021-0076,2021-06-05,2021-06-05,1.0,Landslides,Thiruvananthapuram
UEI-IMD-FL-2021-0077,2021-06-16,2021-06-17,2.0,Heavy rains,Wayanad
UEI-IMD-FL-2021-0078,2021-06-21,2021-06-25,3.0,Heavy rains,Wayanad
UEI-IMD-FL-2021-0079,2021-07-14,2021-07-15,2.0,Heavy rains,Wayanad
UEI-IMD-FL-2021-0080,2021-07-17,2021-07-18,2.0,Heavy rains & Landslide,Wayanad
UEI-IMD-FL-2021-0081,2021-07-21,2021-07-21,1.0,Heavy rains,Wayanad
UEI-IMD-FL-2021-0082,2021-08-03,2021-08-03,1.0,Heavy rains,Idukki
UEI-IMD-FL-2021-0083,2021-09-27,2021-09-28,2.0,Heavy rains,Idukki
UEI-IMD-FL-2021-0083,2021-09-27,2021-09-28,2.0,Heavy rains,Thiruvananthapuram
UEI-IMD-FL-2021-0084,2021-10-02,2021-10-02,1.0,Heavy rains,Thrissur
UEI-IMD-FL-2021-0085,2021-10-05,2021-10-05,1.0,Heavy rains & Landslips,Thiruvananthapuram
UEI-IMD-FL-2021-0086,2021-10-09,2021-10-09,1.0,Heavy rains,Alappuzha
UEI-IMD-FL-2021-0086,2021-10-09,2021-10-09,1.0,Heavy rains,Thiruvananthapuram
UEI-IMD-FL-2021-0087,2021-10-11,2021-10-11,1.0,Heavy Rains & Mudslide,Kollam
UEI-IMD-FL-2021-0088,2021-10-11,2021-10-11,1.0,Heavy Rains & Mudslide,Malappuram
UEI-IMD-FL-2021-0089,2021-10-12,2021-10-12,1.0,"Heavy Rains, Floods & Landslides",Ernakulam
UEI-IMD-FL-2021-0089,2021-10-12,2021-10-12,1.0,"Heavy Rains, Floods & Landslides",Kannur
UEI-IMD-FL-2021-0089,2021-10-12,2021-10-12,1.0,"Heavy Rains, Floods & Landslides",Kottayam
UEI-IMD-FL-2021-0089,2021-10-12,2021-10-12,1.0,"Heavy Rains, Floods & Landslides",Kozhikode
UEI-IMD-FL-2021-0089,2021-10-12,2021-10-12,1.0,"Heavy Rains, Floods & Landslides",Palakkad
UEI-IMD-FL-2021-0089,2021-10-12,2021-10-12,1.0,"Heavy Rains, Floods & Landslides",Pathanamthitta
UEI-IMD-FL-2021-0089,2021-10-12,2021-10-12,1.0,"Heavy Rains, Floods & Landslides",Thiruvananthapuram
UEI-IMD-FL-2021-0089,2021-10-12,2021-10-12,1.0,"Heavy Rains, Floods & Landslides",Thrissur
UEI-IMD-FL-2021-0090,2021-10-12,2021-10-12,1.0,"Heavy Rains, Floods & Landslides",Ernakulam
UEI-IMD-FL-2021-0091,2021-10-12,2021-10-12,1.0,"Heavy Rains, Floods & Landslides",Kannur
UEI-IMD-FL-2021-0092,2021-10-12,2021-10-12,1.0,"Heavy Rains, Floods & Landslides",Kottayam
UEI-IMD-FL-2021-0093,2021-10-12,2021-10-12,1.0,"Heavy Rains, Floods & Landslides",Kozhikode
UEI-IMD-FL-2021-0094,2021-10-12,2021-10-12,1.0,"Heavy Rains, Floods & Landslides",Palakkad
UEI-IMD-FL-2021-0095,2021-10-12,2021-10-12,1.0,"Heavy Rains, Floods & Landslides",Pathanamthitta
UEI-IMD-FL-2021-0096,2021-10-12,2021-10-12,1.0,"Heavy Rains, Floods & Landslides",Thiruvananthapuram
UEI-IMD-FL-2021-0097,2021-10-12,2021-10-12,1.0,"Heavy Rains, Floods & Landslides",Thrissur
UEI-IMD-FL-2021-0098,2021-10-16,2021-10-16,1.0,"Heavy Rains, Floods & Landslips",Alappuzha
UEI-IMD-FL-2021-0098,2021-10-16,2021-10-16,1.0,"Heavy Rains, Floods & Landslips",Ernakulam
UEI-IMD-FL-2021-0098,2021-10-16,2021-10-16,1.0,"Heavy Rains, Floods & Landslips",Idukki
UEI-IMD-FL-2021-0098,2021-10-16,2021-10-16,1.0,"Heavy Rains, Floods & Landslips",Kollam
UEI-IMD-FL-2021-0098,2021-10-16,2021-10-16,1.0,"Heavy Rains, Floods & Landslips",Kottayam
UEI-IMD-FL-2021-0098,2021-10-16,2021-10-16,1.0,"Heavy Rains, Floods & Landslips",Palakkad
UEI-IMD-FL-2021-0098,2021-10-16,2021-10-16,1.0,"Heavy Rains, Floods & Landslips",Thiruvananthapuram
UEI-IMD-FL-2021-0099,2021-10-16,2021-10-16,1.0,"Heavy Rains, Floods & Landslips",Alappuzha
UEI-IMD-FL-2021-0100,2021-10-16,2021-10-16,1.0,"Heavy Rains, Floods & Landslips",Ernakulam
UEI-IMD-FL-2021-0101,2021-10-16,2021-10-16,1.0,"Heavy Rains, Floods & Landslips",Idukki
UEI-IMD-FL-2021-0102,2021-10-16,2021-10-16,1.0,"Heavy Rains, Floods & Landslips",Kollam
UEI-IMD-FL-2021-0103,2021-10-16,2021-10-16,1.0,"Heavy Rains, Floods & Landslips",Kottayam
UEI-IMD-FL-2021-0104,2021-10-16,2021-10-16,1.0,"Heavy Rains, Floods & Landslips",Palakkad
UEI-IMD-FL-2021-0105,2021-10-16,2021-10-16,1.0,"Heavy Rains, Floods & Landslips",Thiruvananthapuram
UEI-IMD-FL-2021-0106,2021-10-17,2021-10-17,1.0,Heavy Rains & Floods,Thrissur
UEI-IMD-FL-2021-0107,2021-10-18,2021-10-18,1.0,Heavy Rains & Floods (Kallar river),Thiruvananthapuram
UEI-IMD-FL-2021-0108,2021-10-11,2021-10-19,9.0,"Heavy rains, Floods & Landslides",Alappuzha
UEI-IMD-FL-2021-0108,2021-10-11,2021-10-19,9.0,"Heavy rains, Floods & Landslides",Idukki
UEI-IMD-FL-2021-0108,2021-10-11,2021-10-19,9.0,"Heavy rains, Floods & Landslides",Ernakulam
UEI-IMD-FL-2021-0108,2021-10-11,2021-10-19,9.0,"Heavy rains, Floods & Landslides",Kannur
UEI-IMD-FL-2021-0108,2021-10-11,2021-10-19,9.0,"Heavy rains, Floods & Landslides",Kottayam
UEI-IMD-FL-2021-0108,2021-10-11,2021-10-19,9.0,"Heavy rains, Floods & Landslides",Kollam
UEI-IMD-FL-2021-0108,2021-10-11,2021-10-19,9.0,"Heavy rains, Floods & Landslides",Kozhikode
UEI-IMD-FL-2021-0108,2021-10-11,2021-10-19,9.0,"Heavy rains, Floods & Landslides",Malappuram
UEI-IMD-FL-2021-0108,2021-10-11,2021-10-19,9.0,"Heavy rains, Floods & Landslides",Palakkad
UEI-IMD-FL-2021-0108,2021-10-11,2021-10-19,9.0,"Heavy rains, Floods & Landslides",Pathanamthitta
UEI-IMD-FL-2021-0108,2021-10-11,2021-10-19,9.0,"Heavy rains, Floods & Landslides",Thrissur
UEI-IMD-FL-2021-0108,2021-10-11,2021-10-19,9.0,"Heavy rains, Floods & Landslides",Thiruvananthapuram
UEI-IMD-FL-2021-0109,2021-10-11,2021-10-19,9.0,"Heavy rains, Floods & Landslides",Alappuzha
UEI-IMD-FL-2021-0110,2021-10-11,2021-10-19,9.0,"Heavy rains, Floods & Landslides",Kannur
UEI-IMD-FL-2021-0111,2021-10-11,2021-10-19,9.0,"Heavy rains, Floods & Landslides",Thrissur
UEI-IMD-FL-2021-0112,2021-10-20,2021-10-20,1.0,Heavy Rains & Floods,Malappuram
UEI-IMD-FL-2021-0113,2021-10-20,2021-10-20,1.0,Heavy Rains & Floods,Palakkad
UEI-IMD-FL-2021-0114,2021-10-20,2021-10-20,1.0,Heavy Rains & Floods,Thiruvananthapuram
UEI-IMD-FL-2021-0115,2021-10-23,2021-10-23,1.0,Heavy Rains & Landslips,Kottayam
UEI-IMD-FL-2021-0116,2021-10-23,2021-10-23,1.0,Heavy Rains & Landslips,Pathanamthitta
UEI-IMD-FL-2021-0117,2021-11-02,2021-11-02,1.0,Landslip,Kozhikode
UEI-IMD-FL-2021-0118,2021-11-05,2021-11-05,1.0,Heavy Rains & Floods,Alappuzha
UEI-IMD-FL-2021-0118,2021-11-05,2021-11-05,1.0,Heavy Rains & Floods,Kottayam
UEI-IMD-FL-2021-0119,2021-11-13,2021-11-13,1.0,Heavy Rains & Landslip,Alappuzha
UEI-IMD-FL-2021-0119,2021-11-13,2021-11-13,1.0,Heavy Rains & Landslip,Thiruvananthapuram
UEI-IMD-FL-2021-0120,2021-11-14,2021-11-14,1.0,Heavy Rains & Floods,Kannur
UEI-IMD-FL-2021-0121,2021-11-14,2021-11-14,1.0,Heavy Rains & Floods,Thiruvananthapuram
UEI-IMD-FL-2021-0122,2021-11-14,2021-11-14,1.0,Heavy Rains & Floods,Thrissur
UEI-IMD-FL-2021-0123,2021-11-10,2021-11-15,6.0,Heavy Rains,Ernakulam
UEI-IMD-FL-2021-0123,2021-11-10,2021-11-15,6.0,Heavy Rains,Kannur
UEI-IMD-FL-2021-0123,2021-11-10,2021-11-15,6.0,Heavy Rains,Kollam
UEI-IMD-FL-2021-0123,2021-11-10,2021-11-15,6.0,Heavy Rains,Kottayam
UEI-IMD-FL-2021-0123,2021-11-10,2021-11-15,6.0,Heavy Rains,Thiruvananthapuram
UEI-IMD-FL-2021-0123,2021-11-10,2021-11-15,6.0,Heavy Rains,Thrissur
UEI-IMD-FL-2021-0124,2021-11-10,2021-11-15,6.0,Heavy Rains,Ernakulam
UEI-IMD-FL-2021-0125,2021-11-15,2021-11-16,2.0,Heavy Rains & Floods,Alappuzha
UEI-IMD-FL-2021-0125,2021-11-15,2021-11-16,2.0,Heavy Rains & Floods,Thiruvananthapuram
UEI-IMD-FL-2021-0125,2021-11-15,2021-11-16,2.0,Heavy Rains & Floods,Thrissur
UEI-IMD-FL-2021-0126,2021-11-15,2021-11-16,2.0,Heavy Rains & Floods,Thiruvananthapuram
UEI-IMD-FL-2021-0127,2021-11-17,2021-11-17,1.0,Heavy Rains & Floods,Thiruvananthapuram
UEI-IMD-FL-2021-0128,2021-11-17,2021-11-17,1.0,Heavy Rains & Floods,Thrissur
UEI-IMD-FL-2021-0129,2021-11-30,2021-11-30,1.0,Heavy rains,Thiruvananthapuram
UEI-IMD-FL-2022-0535,2022-03-23,2022-03-23,1.0,Heavy rains,Palakkad
UEI-IMD-FL-2022-0536,2022-03-24,2022-03-24,1.0,Heavy rains,Kannur
UEI-IMD-FL-2022-0537,2022-03-24,2022-03-24,1.0,Heavy rains,Kasaragod
UEI-IMD-FL-2022-0538,2022-03-27,2022-03-27,1.0,Heavy rains,Kottayam
UEI-IMD-FL-2022-0539,2022-05-17,2022-05-17,1.0,Heavy Rains,Thrissur
UEI-IMD-FL-2022-0540,2022-05-18,2022-05-18,1.0,Heavy Rains,Ernakulam
UEI-IMD-FL-2022-0541,2022-05-18,2022-05-18,1.0,Heavy Rains,Kozhikode
UEI-IMD-FL-2022-0542,2022-05-20,2022-05-20,1.0,Heavy rains,Idukki
UEI-IMD-FL-2022-0543,2022-05-20,2022-05-20,1.0,Heavy rains,Thrissur
UEI-IMD-FL-2022-0544,2022-06-16,2022-06-16,1.0,Mud slip,Wayanad
UEI-IMD-FL-2022-0545,2022-07-01,2022-07-01,1.0,Heavy rains,Kannur
UEI-IMD-FL-2022-0546,2022-07-02,2022-07-02,1.0,Heavy rains,Kannur
UEI-IMD-FL-2022-0547,2022-07-04,2022-07-04,1.0,Landslide,Idukki
UEI-IMD-FL-2022-0548,2022-07-05,2022-07-05,1.0,Heavy rains,Idukki
UEI-IMD-FL-2022-0549,2022-07-07,2022-07-07,1.0,Heavy rains,Kannur
UEI-IMD-FL-2022-0550,2022-07-10,2022-07-10,1.0,Heavy rains,Ernakulam
UEI-IMD-FL-2022-0551,2022-07-15,2022-07-15,1.0,Landslide,Idukki
UEI-IMD-FL-2022-0552,2022-07-16,2022-07-16,1.0,Heavy Rains & Floods,Kasaragod
UEI-IMD-FL-2022-0552,2022-07-16,2022-07-16,1.0,Heavy Rains & Floods,Wayanad
UEI-IMD-FL-2022-0552,2022-07-16,2022-07-16,1.0,Heavy Rains & Floods,Kozhikode
UEI-IMD-FL-2022-0552,2022-07-16,2022-07-16,1.0,Heavy Rains & Floods,Malappuram
UEI-IMD-FL-2022-0552,2022-07-16,2022-07-16,1.0,Heavy Rains & Floods,Palakkad
UEI-IMD-FL-2022-0552,2022-07-16,2022-07-16,1.0,Heavy Rains & Floods,Thrissur
UEI-IMD-FL-2022-0552,2022-07-16,2022-07-16,1.0,Heavy Rains & Floods,Idukki
UEI-IMD-FL-2022-0552,2022-07-16,2022-07-16,1.0,Heavy Rains & Floods,Ernakulam
UEI-IMD-FL-2022-0552,2022-07-16,2022-07-16,1.0,Heavy Rains & Floods,Alappuzha
UEI-IMD-FL-2022-0552,2022-07-16,2022-07-16,1.0,Heavy Rains & Floods,Kottayam
UEI-IMD-FL-2022-0552,2022-07-16,2022-07-16,1.0,Heavy Rains & Floods,Pathanamthitta
UEI-IMD-FL-2022-0552,2022-07-16,2022-07-16,1.0,Heavy Rains & Floods,Kollam
UEI-IMD-FL-2022-0552,2022-07-16,2022-07-16,1.0,Heavy Rains & Floods,Thiruvananthapuram
UEI-IMD-FL-2022-0552,2022-07-16,2022-07-16,1.0,Heavy Rains & Floods,Kannur
UEI-IMD-FL-2022-0553,2022-07-16,2022-07-16,1.0,Heavy Rains & Floods,Palakkad
UEI-IMD-FL-2022-0554,2022-07-16,2022-07-16,1.0,Heavy Rains & Floods,Thrissur
UEI-IMD-FL-2022-0555,2022-07-19,2022-07-19,1.0,Heavy Rains & Floods,Malappuram
UEI-IMD-FL-2022-0556,2022-07-20,2022-07-20,1.0,Heavy Rains & Floods,Malappuram
UEI-IMD-FL-2022-0557,2022-07-28,2022-07-28,1.0,Heavy Rains,Ernakulam
UEI-IMD-FL-2022-0558,2022-08-01,2022-08-01,1.0,Heavy Rains & Floods,Kollam
UEI-IMD-FL-2022-0559,2022-08-01,2022-08-01,1.0,Heavy Rains & Floods,Kottayam
UEI-IMD-FL-2022-0560,2022-08-01,2022-08-01,1.0,Heavy Rains & Floods,Malappuram
UEI-IMD-FL-2022-0561,2022-08-01,2022-08-01,1.0,Heavy Rains & Floods,Pathanamthitta
UEI-IMD-FL-2022-0562,2022-08-01,2022-08-01,1.0,Heavy Rains & Floods,Thiruvananthapuram
UEI-IMD-FL-2022-0563,2022-08-01,2022-08-01,1.0,Landslide,Kottayam
UEI-IMD-FL-2022-0564,2022-08-01,2022-08-01,1.0,Landslide,Kannur
UEI-IMD-FL-2022-0565,2022-08-02,2022-08-02,1.0,Heavy Rains & Floods,Alappuzha
UEI-IMD-FL-2022-0566,2022-08-02,2022-08-02,1.0,Heavy Rains & Floods,Ernakulam
UEI-IMD-FL-2022-0568,2022-08-02,2022-08-02,1.0,Heavy Rains & Floods,Kannur
UEI-IMD-FL-2022-0569,2022-08-02,2022-08-02,1.0,Heavy Rains & Floods,Kollam
UEI-IMD-FL-2022-0570,2022-08-02,2022-08-02,1.0,Heavy Rains & Floods,Kottayam
UEI-IMD-FL-2022-0571,2022-08-02,2022-08-02,1.0,Heavy Rains & Floods,Malappuram
UEI-IMD-FL-2022-0572,2022-08-02,2022-08-02,1.0,Heavy Rains & Floods,Pathanamthitta
UEI-IMD-FL-2022-0573,2022-08-02,2022-08-02,1.0,Heavy Rains & Floods,Thiruvananthapuram
UEI-IMD-FL-2022-0574,2022-08-02,2022-08-02,1.0,Heavy Rains & Floods,Thrissur
UEI-IMD-FL-2022-0575,2022-08-02,2022-08-02,1.0,Heavy Rains & Floods,Wayanad
UEI-IMD-FL-2022-0576,2022-08-29,2022-08-29,1.0,Landslide,Idukki
UEI-IMD-FL-2022-0577,2022-09-04,2022-09-04,1.0,Heavy Rains,Thiruvananthapuram
UEI-IMD-FL-2023-0348,2023-07-03,2023-07-07,5.0,Heavy Rains & Floods,Alappuzha
UEI-IMD-FL-2023-0349,2023-07-03,2023-07-07,5.0,Heavy Rains & Floods,Kannur
UEI-IMD-FL-2023-0350,2023-07-03,2023-07-07,5.0,Heavy Rains & Floods,Kottayam
UEI-IMD-FL-2023-0351,2023-07-03,2023-07-07,5.0,Heavy Rains & Floods,Kozhikode
UEI-IMD-FL-2023-0352,2023-07-03,2023-07-07,5.0,Heavy Rains & Floods,Pathanamthitta
UEI-IMD-FL-2023-0354,2023-07-10,2023-07-10,1.0,Heavy Rains & Floods (Nilambur River),Malappuram
UEI-IMD-FL-2023-0355,2023-07-23,2023-07-23,1.0,Heavy Rains & Floods,Thrissur
UEI-IMD-FL-2023-0356,2023-07-23,2023-07-23,1.0,Heavy Rains & Floods,Wayanad
